sample_id,source_mission,split,label,scan_age_max,scan_age_p95,scan_gap_max,scan_valid_fraction_min,tf_map_odom_age_max,tf_map_odom_age_p95,tf_odom_base_age_max,amcl_position_step_max,tf_map_odom_position_step_max,amcl_tf_jump_product,wheel_opposite_forward_fraction,wheel_opposite_motion_fraction,right_negative_forward_fraction,left_negative_forward_fraction,right_negative_straight_fraction,left_negative_straight_fraction,left_cmd_sign_disagreement_fraction,right_cmd_sign_disagreement_fraction,wheel_velocity_difference_mean,wheel_velocity_difference_p95,wheel_velocity_difference_max,wheel_velocity_product_min,wheel_velocity_product_p05,left_wheel_abs_mean,right_wheel_abs_mean,left_cmd_vx_correlation,right_cmd_vx_correlation,linear_motion_error_p95,angular_motion_error_p95,odom_imu_yaw_error_p95,command_active_fraction,straight_forward_fraction,cmd_vx_abs_mean,cmd_wz_abs_mean,fault_start_s,fault_duration_s,localization_offset_m,modified_wheel,modified_samples
healthy_001__TF_Delay_/_Discontinuity__032,healthy_001,train,TF Delay / Discontinuity,0.1701663760000045,0.1694153605000046,0.2016897370000023,0.8555555555555555,2.7589321231758364,1.7689321231758353,0.0340767710000022,0.2611468410094815,0.0362140760754777,0.009457191567188042,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,3.0946988629927272,8.629006012120245,8.692697736053308,-18.89074827409834,-18.614931993895514,4.525622523240965,5.111072290845453,0.7742839301996178,0.8555131787243242,0.014097492545503153,0.16286218302095343,0.020325253759642694,1.0,0.42,0.1403368421052631,0.3513128205128205,10.992460220400588,2.5670809591703385,,,
healthy_001__TF_Delay_/_Discontinuity__033,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.2016203029999985,0.8916666666666667,4.345151555710646,3.3551515557106453,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46068050401312866,1.2054483798533944,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,4.168613095766024,4.390542171722527,0.2206015165924927,0.35923316632099467,0.02315495221947877,0.06229041640698364,0.007466320701432773,0.68,0.63,0.14207368421052627,0.058133333333333266,5.820927668177758,4.321693156625111,,,
healthy_001__TF_Delay_/_Discontinuity__034,healthy_001,train,TF Delay / Discontinuity,0.1567516249999982,0.1549936065500023,0.2016317770000029,0.8555555555555555,4.514744091035349,3.524744091035349,0.033341785999994,0.1704546786803403,0.0587062941950697,0.010006762513534134,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.939005534127984,8.659456556709424,8.692697736053308,-18.89074827409834,-18.7465482926564,2.5224743588831733,2.163755690843054,0.6797391768764043,0.7288713796083143,0.013367597827548261,0.16268076456660832,0.02079918415792188,0.72,0.17,0.03902105263157893,0.33062564102564096,9.205286060723951,4.449840894604241,,,
healthy_001__TF_Delay_/_Discontinuity__035,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.2013216809999995,0.8916666666666667,3.8467004293656872,2.856700429365687,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20738821248521774,0.6673945564944077,1.2220802945561902,-0.00242118745229055,-9.94093830252541e-06,4.3191988702580195,4.271908005310363,0.377330296253169,0.4764309124725934,0.023135524090245788,0.06216936496707423,0.006422670254740772,0.68,0.67,0.14207368421052627,0.026338461538461453,10.491792561713329,3.830574555621201,,,
healthy_001__TF_Delay_/_Discontinuity__036,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,1.1431303204773486,0.2163567188238676,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.8750967310119444,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.458712459963909,6.798408372477745,0.757113163244137,0.4745368879708437,0.0419496761801918,0.1464753883588424,0.023127541118722613,0.92,0.53,0.19631292906178482,0.3570680044593089,7.192270779194801,1.1231500137409318,,,
healthy_001__TF_Delay_/_Discontinuity__037,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,3.6758270446369607,2.68582704463696,0.033635942,0.2625406489326475,0.0698504388308429,0.018338579538879695,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.3934307431794526,8.719330074811307,8.84069636940364,-18.553987950468755,-12.987365578679071,5.32041856628382,7.135310117473264,0.8104392621417205,0.41964122194029946,0.025556152103310737,0.12244153051743313,0.019013417957008644,1.0,0.69,0.1985789473684209,0.2671076923076924,5.106012685999473,3.5556634739510296,,,
healthy_001__TF_Delay_/_Discontinuity__038,healthy_001,train,TF Delay / Discontinuity,0.1830734120000023,0.18114367445000207,0.2016897370000023,0.8555555555555555,3.4670480841174056,2.4770480841174054,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8940058662565904,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.9351398185168756,4.7146550634684505,0.11827037216409027,0.3219334401369842,0.0141456756087727,0.10822842930320814,0.009226763782741888,0.68,0.38,0.14311578947368417,0.22172307692307686,7.059754774273447,3.348405160483246,,,
healthy_001__TF_Delay_/_Discontinuity__039,healthy_001,train,TF Delay / Discontinuity,0.1605106270000007,0.1589190915500022,0.2015482879999979,0.8555555555555555,4.111441337459532,3.1214413374595322,0.0325286710000014,0.2552422104589066,0.0587062941950697,0.014984324298200468,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.152842985560791,8.659456556709424,8.692697736053308,-18.89074827409834,-18.7465482926564,3.281992410738204,2.7091413832644737,0.7646919612098677,0.793405645189164,0.013367597827548261,0.16268076456660832,0.02079918415792188,0.82,0.24,0.06102105263157892,0.3593435897435896,9.511778729449492,4.107396812753192,,,
healthy_001__TF_Delay_/_Discontinuity__040,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,2.3047918018154947,1.3147918018154938,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2453704330635202,5.978546147366324,7.801437059257187,-0.00242118745229055,11.677539142300981,5.535702709645664,6.528277570486759,0.1338133511767164,0.3902854377224703,0.023135524090245788,0.0927556761687187,0.013318876148291168,0.94,0.78,0.1978842105263157,0.13313846153846148,10.381980792637972,2.1811118363481548,,,
healthy_001__TF_Delay_/_Discontinuity__041,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.2013216809999995,0.8833333333333333,4.208611679835125,3.2186116798351248,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7172242611918169,3.8280196939694124,6.370824619473895,-0.00242118745229055,-9.94093830252541e-06,5.133834428771415,5.5976835987103035,0.238477578405496,0.47778152298769855,0.023135524090245788,0.09163557638631205,0.010024988007329606,0.84,0.77,0.1764631578947368,0.07564102564102558,10.454388886537691,4.036114948295955,,,
healthy_001__TF_Delay_/_Discontinuity__042,healthy_001,train,TF Delay / Discontinuity,0.1754816390000044,0.1742543935999997,0.2016897370000023,0.8555555555555555,4.836560943885755,3.8465609438857546,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.5240820277743117,7.501253839512696,8.672683257611936,-18.803858664682565,-8.436065113627606,4.313421637692407,4.949507049723231,0.646064063591931,0.8838413780439202,0.021668953277037946,0.15130814371295334,0.013579922077055566,0.88,0.42,0.14612631578947363,0.29382564102564096,8.544468764982597,4.816667016759819,,,
healthy_001__TF_Delay_/_Discontinuity__043,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8777777777777778,2.9023563711046716,1.912356371104671,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991282317112973,5.055618954649194,6.442734352162472,-0.00242118745229055,-9.94093830252541e-06,5.3924161173414555,6.138514850829557,0.2006141901138982,0.39814883057192263,0.023135524090245788,0.0927556761687187,0.013318876148291168,0.9,0.78,0.18919999999999995,0.10698461538461533,6.448232369759977,2.7317017871625913,,,
healthy_001__TF_Delay_/_Discontinuity__044,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,2.6442122297173976,1.654212229717397,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.894291513103003,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.784093167028038,7.104591474302995,0.7581284415610716,0.4511456343561438,0.03901582645197971,0.144791202538413,0.023127541118722613,0.97,0.58,0.19741454150841015,0.34104150145387263,10.245886191744844,2.484455679475719,,,
healthy_001__TF_Delay_/_Discontinuity__045,healthy_001,train,TF Delay / Discontinuity,0.1885748130000024,0.18716885460000382,0.2016897370000023,0.8694444444444445,5.798279486198278,4.808279486198278,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4810072738993856,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.645095329256977,4.983456020743371,0.07170906568148713,0.4471206312632254,0.023149800634956176,0.1013831939716858,0.009859972736164735,0.68,0.45,0.14311578947368417,0.17300512820512826,9.751846550848244,5.638091889066995,,,
healthy_001__TF_Delay_/_Discontinuity__046,healthy_001,train,TF Delay / Discontinuity,0.1984622410000014,0.19732296575000205,0.2016897370000023,0.8805555555555555,6.998497722703672,6.008497722703672,0.0332836660000026,0.2724371570507145,0.0258541851989668,0.0070436407134691756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912436636879717,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,4.001304380437088,4.58547395585842,0.11857511705670223,0.37893861363878334,0.02315495221947877,0.06229041640698364,0.007960257857142125,0.68,0.56,0.1423052631578947,0.0940307692307692,7.857543851520354,6.966621018290656,,,
healthy_001__TF_Delay_/_Discontinuity__047,healthy_001,train,TF Delay / Discontinuity,0.180397984999999,0.17900721320000124,0.2016897370000023,0.8555555555555555,6.452134483133103,5.462134483133102,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9898237454570267,5.584209287078812,7.441952891344951,-1.0586519322212007e-05,-9.7959341751186e-06,3.9163883765451932,4.599044749316366,0.3811140744074932,0.6653928318338042,0.012971635845008008,0.10822842930320814,0.009947739911760218,0.71,0.41,0.1421894736842105,0.23121025641025636,9.887830658707296,6.38609000608116,,,
healthy_001__TF_Delay_/_Discontinuity__048,healthy_001,train,TF Delay / Discontinuity,0.1724003260000017,0.17019963595000434,0.2016897370000023,0.8555555555555555,4.42446805330337,3.434468053303369,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,3.028816183181026,7.879525489490718,8.672683257611936,-18.803858664682565,-15.059784558039444,4.509752232926793,5.2579106098955615,0.7459112840877958,0.8391283731706729,0.022615768504476413,0.16286218302095343,0.02071547159737717,0.99,0.42,0.148557894736842,0.350225641025641,6.111076069721405,4.241675622546706,,,
healthy_001__TF_Delay_/_Discontinuity__049,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,6.828517037814584,5.838517037814584,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.8750024536274856,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,3.9394397118031343,6.279177146201754,0.7632784985193103,0.4957643279205033,0.04664383574533078,0.14917008567152926,0.023127541118722613,0.84,0.45,0.19502192982456135,0.3910744810744812,8.91753275938399,6.718701397583208,,,
healthy_001__TF_Delay_/_Discontinuity__050,healthy_001,train,TF Delay / Discontinuity,0.1924595440000018,0.19147761050000262,0.2016897370000023,0.8694444444444445,0.9706546535078775,0.18597710640000142,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301229714589046,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.725837064920337,4.867633462889259,0.06675563918840959,0.42194213042871415,0.02315495221947877,0.09205247198863163,0.009157839137080306,0.68,0.46,0.14288421052631578,0.15223589743589744,7.597834957206603,0.9258093339344278,,,
healthy_001__TF_Delay_/_Discontinuity__051,healthy_001,train,TF Delay / Discontinuity,0.160342227000001,0.15855951499999954,0.2015482879999979,0.8555555555555555,0.977167587689707,0.15479970780000296,0.0325286710000014,0.2552422104589066,0.0587062941950697,0.014984324298200468,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.150529207992356,8.659456556709424,8.692697736053308,-18.89074827409834,-18.7465482926564,3.2176741780414617,2.6471769918800794,0.7628263163503329,0.7872279815281416,0.013367597827548261,0.16268076456660832,0.02079918415792188,0.81,0.23,0.05882105263157892,0.35857435897435885,5.618016104780953,0.9587982878205352,,,
healthy_001__TF_Delay_/_Discontinuity__052,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,3.6019134658447562,2.611913465844756,0.033635942,0.2625406489326475,0.0465044710120376,0.012209313997769845,0.05,0.06,0.0,0.05,0.0,0.0,0.0,0.0,2.011140188700669,8.719330074811307,8.84069636940364,-16.316203133531772,-6.746933679557891,5.533516572693252,7.080205433503005,0.7748741527040856,0.13789629821926083,0.02315495221947877,0.0927556761687187,0.015578252726041379,1.0,0.75,0.2052947368421052,0.2198051282051282,5.3931826035102945,3.5672424071941036,,,
healthy_001__TF_Delay_/_Discontinuity__053,healthy_001,train,TF Delay / Discontinuity,0.1924595440000018,0.19147761050000262,0.2016897370000023,0.8694444444444445,1.1266253634757166,0.19793282642378615,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301229714589046,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.725837064920337,4.867633462889259,0.06675563918840959,0.42194213042871415,0.02315495221947877,0.09205247198863163,0.009157839137080306,0.68,0.46,0.14288421052631578,0.15223589743589744,6.875419694171503,1.0210510402217823,,,
healthy_001__TF_Delay_/_Discontinuity__054,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,1.1575954668987867,0.21707997614493943,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.8750128319014605,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.072763115682415,6.412509409863947,0.7609556603209249,0.49186866092927034,0.04547029585404608,0.14849641134335756,0.023127541118722613,0.86,0.47,0.19533353733170128,0.3819797257006561,7.307026267939569,1.081329240207178,,,
healthy_001__TF_Delay_/_Discontinuity__055,healthy_001,train,TF Delay / Discontinuity,0.1786099270000036,0.17743897515000592,0.2016897370000023,0.8555555555555555,2.7276663605994225,1.7376663605994214,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0245939738513434,5.584209287078812,7.441952891344951,-9.618336098390753e-06,-8.895471738823676e-06,4.0215427216486,4.669017120804782,0.6056779477246954,0.7823224339049993,0.012971635845008008,0.10822842930320814,0.009947739911760218,0.77,0.42,0.14485263157894732,0.23428717948717945,6.242123249148872,2.6030508833369232,,,
healthy_001__TF_Delay_/_Discontinuity__056,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.2013216809999995,0.8916666666666667,0.7517036535514741,0.19644424479999992,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20738821248521774,0.6673945564944077,1.2220802945561902,-0.00242118745229055,-9.94093830252541e-06,4.3191988702580195,4.271908005310363,0.377330296253169,0.4764309124725934,0.023135524090245788,0.06216936496707423,0.006422670254740772,0.68,0.67,0.14207368421052627,0.026338461538461453,7.499657798414887,0.7104624583512429,,,
healthy_001__TF_Delay_/_Discontinuity__057,healthy_001,train,TF Delay / Discontinuity,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.8647222160193351,0.20414387200000003,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.8750128319014605,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.072763115682415,6.412509409863947,0.7609556603209249,0.49186866092927034,0.04547029585404608,0.14849641134335756,0.023127541118722613,0.86,0.47,0.19533353733170128,0.3819797257006561,10.176587382445268,0.7077682938250209,,,
healthy_001__TF_Delay_/_Discontinuity__058,healthy_001,train,TF Delay / Discontinuity,0.1933171900000019,0.19210131179999937,0.2016897370000023,0.8694444444444445,2.8578871126381475,1.8678871126381464,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2646219960657596,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.744144153853548,4.849332833299184,0.06425881996906313,0.4262732467440043,0.02315495221947877,0.09205247198863163,0.009157839137080306,0.68,0.47,0.14288421052631575,0.1483897435897436,7.937012039043249,2.798493214367018,,,
healthy_001__TF_Delay_/_Discontinuity__059,healthy_001,train,TF Delay / Discontinuity,0.1991197540000016,0.19769260635000196,0.2016203029999985,0.8833333333333333,6.122692975576588,5.132692975576588,0.0332836660000026,0.2724371570507145,0.0258541851989668,0.0070436407134691756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72333931134311,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,4.032509801843167,4.540258575993998,0.14239701284196626,0.3560310646896892,0.02315495221947877,0.06229041640698364,0.007466320701432773,0.68,0.58,0.14230526315789468,0.08685128205128201,9.683486825159505,5.999583349154225,,,
healthy_001__Wheel_/_Encoder_Direction_Mismatch__000,healthy_001,train,Wheel / Encoder Direction Mismatch,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2057569300000032,0.198805404900002,0.033635942,0.2625406489326475,0.0465044710120376,0.012209313997769845,0.15,0.15,0.0,0.15,0.0,0.12,0.12,0.0,3.272564865511733,13.332636490988147,13.333961401007265,-44.43511168959757,-44.34147382290798,5.5995806516122375,7.025661445916955,0.14709923303643863,0.23553480533202645,0.02315495221947877,0.0927556761687187,0.013318876148291168,1.0,0.78,0.2077263157894736,0.19211282051282055,6.486712246603593,2.2899617638709184,,left,12.0
healthy_001__Wheel_/_Encoder_Direction_Mismatch__001,healthy_001,train,Wheel / Encoder Direction Mismatch,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2057569300000032,0.198805404900002,0.033635942,0.2625406489326475,0.0465044710120376,0.012209313997769845,0.21,0.22,0.15,0.06,0.15,0.0,0.0,0.15,3.9336755853806427,13.330612531317511,13.333930733434908,-44.44790402252099,-44.39028145227135,5.507342532204079,7.060622506859525,0.8097177296706755,-0.025348057764374522,0.023362730824741273,0.09408321575875321,0.01597841900371069,1.0,0.74,0.2041368421052631,0.22755897435897438,13.972850489794695,2.9194536022042605,,right,15.0
